,B3C3,D1D2,D6D5,G3F3,G4F4
0,1.4999999997488593,1.4999999998539317,1.4999999998149698,1.4999999998149698,1.4999999998431306
1,1.4999999997488593,1.4999999998539317,1.4999999998149698,1.4999999998149698,1.4999999998431306
2,1.4999999997488593,1.4999999998539317,1.4999999998149698,1.4999999998149698,1.4999999998431306
3,1.4999999997488593,1.4999999998539317,1.4999999998149698,1.4999999998149698,1.4999999998431306
4,1.4999999999448952,1.4999999999714586,1.4999999999619353,1.4999999999619353,1.4999999999660447
5,1.4999999999448952,1.4999999999714586,1.4999999999619353,1.4999999999619353,1.4999999999660447
6,1.4999999999448952,1.4999999999714586,1.4999999999619353,1.4999999999619353,1.4999999999660447
7,1.4999999999448952,1.4999999999714586,1.4999999999619353,1.4999999999619353,1.4999999999660447
8,1.499999998078299,1.4999999992084194,1.4999999988862571,1.4999999988862571,1.499999999023662
9,1.499999998078299,1.4999999992084194,1.4999999988862571,1.4999999988862571,1.499999999023662
10,1.499999998078299,1.4999999992084194,1.4999999988862571,1.4999999988862571,1.499999999023662
11,1.499999998078299,1.4999999992084194,1.4999999988862571,1.4999999988862571,1.499999999023662
12,1.4999999942533786,1.4999999976375804,1.4999999959745423,1.4999999959745423,1.4999999965418689
13,1.4999999942533786,1.4999999976375804,1.4999999959745423,1.4999999959745423,1.4999999965418689
14,1.4999999942533786,1.4999999976375804,1.4999999959745423,1.4999999959745423,1.4999999965418689
15,1.4999999942533786,1.4999999976375804,1.4999999959745423,1.4999999959745423,1.4999999965418689
16,1.4331869418580567,1.4999999994064246,1.499999998336633,1.499999998336633,1.4999999983688999
17,1.4331869418580567,1.4999999994064246,1.499999998336633,1.499999998336633,1.4999999983688999
18,1.4331869418580567,1.4999999994064246,1.499999998336633,1.499999998336633,1.4999999983688999
19,1.4331869418580567,1.4999999994064246,1.499999998336633,1.499999998336633,1.4999999983688999
20,0.5000000142530423,1.4999999941381725,1.499999956923645,1.499999956923645,0.8760523761213624
21,0.5000000142530423,1.4999999941381725,1.499999956923645,1.499999956923645,0.8760523761213624
22,0.5000000142530423,1.4999999941381725,1.499999956923645,1.499999956923645,0.8760523761213624
23,0.5000000142530423,1.4999999941381725,1.499999956923645,1.499999956923645,0.8760523761213624
24,0.500000001930744,1.4999999953002057,0.5000000067061288,0.5000000067061288,0.5000000057847236
25,0.500000001930744,1.4999999953002057,0.5000000067061288,0.5000000067061288,0.5000000057847236
26,0.500000001930744,1.4999999953002057,0.5000000067061288,0.5000000067061288,0.5000000057847236
27,0.500000001930744,1.4999999953002057,0.5000000067061288,0.5000000067061288,0.5000000057847236
28,0.5000000000006235,0.5000000000091429,0.5000000000013894,0.5000000000013894,0.5000000000012559
29,0.5000000000006235,0.5000000000091429,0.5000000000013894,0.5000000000013894,0.5000000000012559
30,0.5000000000006235,0.5000000000091429,0.5000000000013894,0.5000000000013894,0.5000000000012559
31,0.5000000000006235,0.5000000000091429,0.5000000000013894,0.5000000000013894,0.5000000000012559
32,0.5000000000040357,0.5000000000524405,0.5000000000087612,0.5000000000087612,0.5000000000071028
33,0.5000000000040357,0.5000000000524405,0.5000000000087612,0.5000000000087612,0.5000000000071028
34,0.5000000000040357,0.5000000000524405,0.5000000000087612,0.5000000000087612,0.5000000000071028
35,0.5000000000040357,0.5000000000524405,0.5000000000087612,0.5000000000087612,0.5000000000071028
36,0.5000000009577952,1.4999999947731353,0.5000000025338829,0.5000000025338829,0.5000000021385753
37,0.5000000009577952,1.4999999947731353,0.5000000025338829,0.5000000025338829,0.5000000021385753
38,0.5000000009577952,1.4999999947731353,0.5000000025338829,0.5000000025338829,0.5000000021385753
39,0.5000000009577952,1.4999999947731353,0.5000000025338829,0.5000000025338829,0.5000000021385753
40,0.5000000020142678,1.4999999974413776,0.5000000177858679,0.5000000177858679,0.5000000101734146
41,0.5000000020142678,1.4999999974413776,0.5000000177858679,0.5000000177858679,0.5000000101734146
42,0.5000000020142678,1.4999999974413776,0.5000000177858679,0.5000000177858679,0.5000000101734146
43,0.5000000020142678,1.4999999974413776,0.5000000177858679,0.5000000177858679,0.5000000101734146
44,0.5000000039761785,1.499999996775399,0.8706242190026516,0.8706242190026516,0.5000000487542218
45,0.5000000039761785,1.499999996775399,0.8706242190026516,0.8706242190026516,0.5000000487542218
46,0.5000000039761785,1.499999996775399,0.8706242190026516,0.8706242190026516,0.5000000487542218
47,0.5000000039761785,1.499999996775399,0.8706242190026516,0.8706242190026516,0.5000000487542218
48,0.5000000016544175,1.499999999260948,1.4999999939336763,1.4999999939336763,1.2547322315154523
49,0.5000000016544175,1.499999999260948,1.4999999939336763,1.4999999939336763,1.2547322315154523
50,0.5000000016544175,1.499999999260948,1.4999999939336763,1.4999999939336763,1.2547322315154523
